date,precipitation,temp_max,temp_min,wind,weather,temp_avg,year,month,day,season,temp_avg_imp,precip_imp,temp_avg_7d,precip_7d
2013-10-23,0,12.8,6.1,0.4,sun,9.45,2013,10,23,Autumn,9.45,0,10.042857142857143,-4.6074255521944e-15
2013-10-24,0,10,6.1,0.6,sun,8.05,2013,10,24,Autumn,8.05,0,9.528571428571428,-4.6074255521944e-15
2013-10-25,0,12.2,7.8,1.8,sun,10,2013,10,25,Autumn,10,0,9.528571428571428,-4.6074255521944e-15
2013-10-26,0,11.7,8.3,2.7,sun,10,2013,10,26,Autumn,10,0,9.642857142857142,-4.6074255521944e-15
2013-10-27,1.8,13.9,8.3,4.4,rain,11.100000000000001,2013,10,27,Autumn,11.100000000000001,1.8,9.914285714285715,1.7999999999999954
2013-10-28,0,14.4,7.2,5.1,sun,10.8,2013,10,28,Autumn,10.8,0,10.028571428571428,1.7999999999999954
2013-10-29,0,13.3,3.3,2.2,sun,8.3,2013,10,29,Autumn,8.3,0,9.671428571428573,1.7999999999999954
2013-10-30,0.5,15,5.6,3.9,rain,10.3,2013,10,30,Autumn,10.3,0.5,9.792857142857144,2.2999999999999954
2013-10-31,0.3,14.4,10.6,2.2,rain,12.5,2013,10,31,Autumn,12.5,0.3,10.428571428571429,2.599999999999995
2013-11-01,1.3,17.8,11.7,1.4,rain,14.75,2013,11,1,Autumn,14.75,1.3,11.107142857142858,3.8999999999999955
2013-11-02,12.7,14.4,8.3,7.9,rain,11.350000000000001,2013,11,2,Autumn,11.350000000000001,12.7,11.3,16.599999999999994
2013-11-03,0.5,12.2,4.4,2.4,rain,8.3,2013,11,3,Autumn,8.3,0.5,10.900000000000002,15.299999999999995
2013-11-04,0,10.6,3.9,1.6,drizzle,7.25,2013,11,4,Autumn,7.25,0,10.392857142857142,15.299999999999995
2013-11-05,2.5,13.3,7.2,3.1,rain,10.25,2013,11,5,Autumn,10.25,2.5,10.671428571428573,17.799999999999994
2013-11-06,3.8,12.8,7.8,1.7,rain,10.3,2013,11,6,Autumn,10.3,3.8,10.671428571428573,21.099999999999994
2013-11-07,30,11.1,10,7.2,rain,10.55,2013,11,7,Autumn,10.55,30,10.392857142857142,50.8
2013-11-08,0,13.3,7.2,4.1,sun,10.25,2013,11,8,Autumn,10.25,0,9.75,49.49999999999999
2013-11-09,1.8,11.1,5,1.4,rain,8.05,2013,11,9,Autumn,8.05,1.8,9.278571428571428,38.599999999999994
2013-11-10,0,11.1,8.3,4.4,sun,9.7,2013,11,10,Autumn,9.7,0,9.47857142857143,38.099999999999994
2013-11-11,0,16.1,6.1,2.6,fog,11.100000000000001,2013,11,11,Autumn,11.100000000000001,0,10.028571428571428,38.099999999999994
2013-11-12,4.1,15.6,8.9,2.2,rain,12.25,2013,11,12,Autumn,12.25,4.1,10.314285714285715,39.699999999999996
2013-11-13,0,13.9,10.6,3.8,sun,12.25,2013,11,13,Autumn,12.25,0,10.592857142857143,35.89999999999999
2013-11-14,1.3,11.1,6.1,1.1,rain,8.6,2013,11,14,Autumn,8.6,1.3,10.314285714285715,7.199999999999996
2013-11-15,3,10.6,7.2,6,rain,8.9,2013,11,15,Autumn,8.9,3,10.121428571428572,10.199999999999996
2013-11-16,0,10,5,4.6,sun,7.5,2013,11,16,Autumn,7.5,0,10.042857142857143,8.399999999999995
2013-11-17,5.3,11.7,7.2,5.4,rain,9.45,2013,11,17,Autumn,9.45,5.3,10.007142857142856,13.699999999999996
2013-11-18,26.2,12.8,9.4,3.9,rain,11.100000000000001,2013,11,18,Autumn,11.100000000000001,26.2,10.007142857142856,39.89999999999999
2013-11-19,1,13.3,4.4,5.1,rain,8.850000000000001,2013,11,19,Autumn,8.850000000000001,1,9.521428571428572,36.8
2013-11-20,0,7.8,1.7,4.3,sun,4.75,2013,11,20,Autumn,4.75,0,8.450000000000001,36.8
2013-11-21,0,7.8,-0.5,3.6,sun,3.65,2013,11,21,Autumn,3.65,0,7.742857142857143,35.49999999999999
2013-11-22,0,9.4,0,4.6,sun,4.7,2013,11,22,Autumn,4.7,0,7.142857142857143,32.49999999999999
2013-11-23,0,11.1,1.1,2.6,sun,6.1,2013,11,23,Autumn,6.1,0,6.942857142857143,32.49999999999999
2013-11-24,0,11.7,0.6,0.9,fog,6.1499999999999995,2013,11,24,Autumn,6.1499999999999995,0,6.471428571428572,27.199999999999996
2013-11-25,0,12.2,2.2,0.5,sun,7.199999999999999,2013,11,25,Autumn,7.199999999999999,0,5.914285714285714,0.999999999999996
2013-11-26,0,12.2,2.8,1,sun,7.5,2013,11,26,Autumn,7.5,0,5.721428571428571,-3.9968028886505635e-15
2013-11-27,0,14.4,5.6,1.3,sun,10,2013,11,27,Autumn,10,0,6.471428571428571,-3.9968028886505635e-15
2013-11-28,0,11.7,3.3,0.7,sun,7.5,2013,11,28,Autumn,7.5,0,7.021428571428571,-3.9968028886505635e-15
2013-11-29,0.5,9.4,5,2.1,rain,7.2,2013,11,29,Autumn,7.2,0.5,7.378571428571428,0.499999999999996
2013-11-30,2.3,11.1,7.2,3.9,rain,9.15,2013,11,30,Autumn,9.15,2.3,7.814285714285715,2.799999999999996
2013-12-01,3,13.3,7.8,8.8,rain,10.55,2013,12,1,Winter,10.55,3,8.442857142857143,5.799999999999995
2013-12-02,4.6,7.8,1.7,3.5,rain,4.75,2013,12,2,Winter,4.75,4.6,8.092857142857143,10.399999999999995
2013-12-03,0,5,-0.5,5.6,sun,2.25,2013,12,3,Winter,2.25,0,7.342857142857143,10.399999999999995
2013-12-04,0,4.4,-2.1,1.6,sun,1.1500000000000001,2013,12,4,Winter,1.1500000000000001,0,6.078571428571429,10.399999999999995
2013-12-05,0,1.1,-4.9,2.6,sun,-1.9000000000000001,2013,12,5,Winter,-1.9000000000000001,0,4.735714285714287,10.399999999999995
2013-12-06,0,1.1,-4.3,4.7,sun,-1.5999999999999999,2013,12,6,Winter,-1.5999999999999999,0,3.4785714285714286,9.899999999999995
2013-12-07,0,0,-7.1,3.1,sun,-3.55,2013,12,7,Winter,-3.55,0,1.6642857142857146,7.599999999999996
2013-12-08,0,2.2,-6.6,2.2,sun,-2.1999999999999997,2013,12,8,Winter,-2.1999999999999997,0,-0.15714285714285678,4.599999999999996
2013-12-09,0,1.1,-4.9,1.3,sun,-1.9000000000000001,2013,12,9,Winter,-1.9000000000000001,0,-1.107142857142857,-3.9968028886505635e-15
2013-12-10,0,5.6,0.6,1.5,sun,3.0999999999999996,2013,12,10,Winter,3.0999999999999996,0,-0.9857142857142855,-3.9968028886505635e-15
2013-12-11,0,5,-1.6,0.8,sun,1.7,2013,12,11,Winter,1.7,0,-0.9071428571428569,-3.9968028886505635e-15
2013-12-12,6.9,5.6,-0.5,2.3,rain,2.55,2013,12,12,Winter,2.55,6.9,-0.2714285714285712,6.899999999999997
2013-12-13,0.5,9.4,5.6,2.9,rain,7.5,2013,12,13,Winter,7.5,0.5,1.0285714285714287,7.399999999999997
2013-12-14,0,9.4,6.1,3.7,sun,7.75,2013,12,14,Winter,7.75,0,2.6428571428571432,7.399999999999997
2013-12-15,1.3,11.7,8.3,3.9,rain,10,2013,12,15,Winter,10,1.3,4.385714285714286,8.699999999999996
2013-12-16,0.3,10,4.4,1,rain,7.2,2013,12,16,Winter,7.2,0.3,5.685714285714286,8.999999999999996
2013-12-17,0,8.3,4.4,2.7,sun,6.3500000000000005,2013,12,17,Winter,6.3500000000000005,0,6.15,8.999999999999996
2013-12-18,1.3,7.8,2.2,2.8,rain,5,2013,12,18,Winter,5,1.3,6.621428571428572,10.299999999999997
2013-12-19,0,5,0,2.1,sun,2.5,2013,12,19,Winter,2.5,0,6.614285714285715,3.399999999999996
2013-12-20,5.6,8.3,0.6,3.7,snow,4.45,2013,12,20,Winter,4.45,5.6,6.178571428571429,8.499999999999996
2013-12-21,5.6,8.9,5.6,2.3,rain,7.25,2013,12,21,Winter,7.25,5.6,6.107142857142857,14.099999999999996
2013-12-22,10.7,10.6,8.3,4,rain,9.45,2013,12,22,Winter,9.45,10.7,6.028571428571429,23.499999999999993
2013-12-23,1.5,11.7,6.1,5.9,rain,8.899999999999999,2013,12,23,Winter,8.899999999999999,1.5,6.271428571428571,24.699999999999992
2013-12-24,0,8.3,2.8,1.7,sun,5.550000000000001,2013,12,24,Winter,5.550000000000001,0,6.1571428571428575,24.699999999999992
2013-12-25,0,6.7,1.7,0.8,sun,4.2,2013,12,25,Winter,4.2,0,6.042857142857143,23.399999999999995
2013-12-26,0,6.7,0.6,0.5,sun,3.65,2013,12,26,Winter,3.65,0,6.207142857142857,23.399999999999995
2013-12-27,0.3,8.9,0,2.1,rain,4.45,2013,12,27,Winter,4.45,0.3,6.207142857142857,18.099999999999994
2013-12-28,0,9.4,3.3,1.3,sun,6.35,2013,12,28,Winter,6.35,0,6.078571428571428,12.499999999999995
2013-12-29,0,7.2,1.7,1.1,sun,4.45,2013,12,29,Winter,4.45,0,5.364285714285714,1.7999999999999952
2013-12-30,0.3,8.9,4.4,2.6,rain,6.65,2013,12,30,Winter,6.65,0.3,5.042857142857144,0.5999999999999952
2013-12-31,0.5,8.3,5,1.7,rain,6.65,2013,12,31,Winter,6.65,0.5,5.2,1.0999999999999952
2014-01-01,0,7.2,3.3,1.2,sun,5.25,2014,1,1,Winter,5.25,0,5.3500000000000005,1.0999999999999952
2014-01-02,4.1,10.6,6.1,3.2,rain,8.35,2014,1,2,Winter,8.35,4.1,6.021428571428571,5.199999999999995
2014-01-03,1.5,8.9,2.8,2.6,rain,5.85,2014,1,3,Winter,5.85,1.5,6.221428571428571,6.399999999999995
2014-01-04,0,7.8,0.6,2.7,fog,4.2,2014,1,4,Winter,4.2,0,5.914285714285714,6.399999999999995
2014-01-05,0,8.3,-0.5,3.7,sun,3.9000000000000004,2014,1,5,Winter,3.9000000000000004,0,5.835714285714286,6.399999999999995
2014-01-06,0.3,7.8,-0.5,2.6,rain,3.65,2014,1,6,Winter,3.65,0.3,5.4071428571428575,6.399999999999995
2014-01-07,12.2,8.3,5,1.6,rain,6.65,2014,1,7,Winter,6.65,12.2,5.4071428571428575,18.099999999999994
2014-01-08,9.7,10,7.2,4.6,rain,8.6,2014,1,8,Winter,8.6,9.7,5.885714285714286,27.799999999999994
2014-01-09,5.8,9.4,5.6,6.3,rain,7.5,2014,1,9,Winter,7.5,5.8,5.764285714285714,29.499999999999993
2014-01-10,4.3,12.8,8.3,7,rain,10.55,2014,1,10,Winter,10.55,4.3,6.435714285714286,32.29999999999999
2014-01-11,21.3,14.4,7.2,8.8,rain,10.8,2014,1,11,Winter,10.8,21.3,7.378571428571429,53.599999999999994
2014-01-12,1.5,11.1,5.6,8.1,rain,8.35,2014,1,12,Winter,8.35,1.5,8.014285714285714,55.099999999999994
2014-01-13,0,10.6,10,7.1,sun,10.3,2014,1,13,Winter,10.3,0,8.964285714285714,54.8
2014-01-14,0,11.1,7.2,1.3,sun,9.15,2014,1,14,Winter,9.15,0,9.321428571428571,42.599999999999994
2014-01-15,0,11.1,5.6,2.5,sun,8.35,2014,1,15,Winter,8.35,0,9.285714285714286,32.9
2014-01-16,0,6.7,4.4,2.7,sun,5.550000000000001,2014,1,16,Winter,5.550000000000001,0,9.007142857142858,27.099999999999994
2014-01-17,0,5.6,2.8,2.3,sun,4.199999999999999,2014,1,17,Winter,4.199999999999999,0,8.1,22.799999999999997
2014-01-18,0,9.4,0.6,2.2,sun,5,2014,1,18,Winter,5,0,7.271428571428571,1.4999999999999951
2014-01-19,0,6.1,3.3,2.5,sun,4.699999999999999,2014,1,19,Winter,4.699999999999999,0,6.75,-4.884981308350689e-15
2014-01-20,0,10,2.8,2.2,sun,6.4,2014,1,20,Winter,6.4,0,6.192857142857143,-4.884981308350689e-15
2014-01-21,0,10,1.7,1.5,sun,5.85,2014,1,21,Winter,5.85,0,5.721428571428571,-4.884981308350689e-15
2014-01-22,0.5,9.4,5.6,2.6,rain,7.5,2014,1,22,Winter,7.5,0.5,5.6000000000000005,0.4999999999999951
2014-01-23,0,10,2.8,5.2,fog,6.4,2014,1,23,Winter,6.4,0,5.721428571428571,0.4999999999999951
2014-01-24,0,12.8,1.1,1.9,sun,6.95,2014,1,24,Winter,6.95,0,6.114285714285714,0.4999999999999951
2014-01-25,0,12.2,1.1,0.8,sun,6.6499999999999995,2014,1,25,Winter,6.6499999999999995,0,6.3500000000000005,0.4999999999999951
2014-01-26,0,8.3,0.6,1.3,sun,4.45,2014,1,26,Winter,4.45,0,6.314285714285715,0.4999999999999951
2014-01-27,0,9.4,1.7,1.3,sun,5.55,2014,1,27,Winter,5.55,0,6.192857142857143,0.4999999999999951
2014-01-28,8.9,11.1,6.1,1.6,rain,8.6,2014,1,28,Winter,8.6,8.9,6.585714285714286,9.399999999999995
2014-01-29,21.6,11.1,7.2,3.4,rain,9.15,2014,1,29,Winter,9.15,21.6,6.821428571428571,30.499999999999996
2014-01-30,0,8.3,6.1,6.4,sun,7.2,2014,1,30,Winter,7.2,0,6.935714285714285,30.499999999999996
2014-01-31,2.3,7.8,5.6,2.6,rain,6.699999999999999,2014,1,31,Winter,6.699999999999999,2.3,6.8999999999999995,32.8
2014-02-01,2,7.8,2.8,0.8,rain,5.3,2014,2,1,Winter,5.3,2,6.707142857142857,34.8
2014-02-02,0,8.9,1.1,2.5,sun,5,2014,2,2,Winter,5,0,6.785714285714286,34.8
2014-02-03,0,5,0,4.3,sun,2.5,2014,2,3,Winter,2.5,0,6.3500000000000005,34.8
2014-02-04,0,2.8,-2.1,4.7,sun,0.34999999999999987,2014,2,4,Winter,0.34999999999999987,0,5.171428571428572,25.899999999999995
2014-02-05,0,-0.5,-5.5,6.6,sun,-3,2014,2,5,Winter,-3,0,3.435714285714286,4.299999999999995
2014-02-06,0,-1.6,-6,4.5,sun,-3.8,2014,2,6,Winter,-3.8,0,1.864285714285714,4.299999999999995
2014-02-07,0,3.3,-4.9,4.2,sun,-0.8000000000000003,2014,2,7,Winter,-0.8000000000000003,0,0.7928571428571427,1.9999999999999951
2014-02-08,5.1,5.6,-0.5,4.6,snow,2.55,2014,2,8,Winter,2.55,5.1,0.3999999999999999,5.099999999999994
2014-02-09,0.5,3.9,0,2.4,rain,1.95,2014,2,9,Winter,1.95,0.5,-0.035714285714285796,5.599999999999994
2014-02-10,18.3,10,2.2,4.7,rain,6.1,2014,2,10,Winter,6.1,18.3,0.4785714285714285,23.899999999999995
2014-02-11,17,12.2,5.6,3.8,rain,8.899999999999999,2014,2,11,Winter,8.899999999999999,17,1.6999999999999997,40.9
2014-02-12,4.6,12.2,7.2,6.4,rain,9.7,2014,2,12,Winter,9.7,4.6,3.514285714285714,45.49999999999999
2014-02-13,1.8,12.8,7.8,6.3,rain,10.3,2014,2,13,Winter,10.3,1.8,5.528571428571428,47.3
2014-02-14,9.4,11.7,6.1,6.4,rain,8.899999999999999,2014,2,14,Winter,8.899999999999999,9.4,6.914285714285714,56.699999999999996
2014-02-15,11.7,11.1,5,5.1,rain,8.05,2014,2,15,Winter,8.05,11.7,7.7,63.3
2014-02-16,26.4,9.4,3.9,7.9,rain,6.65,2014,2,16,Winter,6.65,26.4,8.371428571428572,89.19999999999999
2014-02-17,14.5,8.3,4.4,5.5,rain,6.3500000000000005,2014,2,17,Winter,6.3500000000000005,14.5,8.407142857142857,85.39999999999999
2014-02-18,15.2,8.9,5,6.2,rain,6.95,2014,2,18,Winter,6.95,15.2,8.128571428571428,83.6
2014-02-19,1,8.3,3.9,6,rain,6.1000000000000005,2014,2,19,Winter,6.1000000000000005,1,7.614285714285715,79.99999999999999
2014-02-20,3,10,5.6,6.9,rain,7.8,2014,2,20,Winter,7.8,3,7.257142857142858,81.19999999999999
2014-02-21,2.8,6.7,3.9,2.9,rain,5.3,2014,2,21,Winter,5.3,2.8,6.742857142857143,74.6
2014-02-22,2.5,5.6,2.8,3.1,rain,4.199999999999999,2014,2,22,Winter,4.199999999999999,2.5,6.192857142857143,65.39999999999999
2014-02-23,6.1,7.2,3.9,2.6,rain,5.55,2014,2,23,Winter,5.55,6.1,6.035714285714286,45.099999999999994
2014-02-24,13,6.7,3.3,3.2,rain,5,2014,2,24,Winter,5,13,5.8428571428571425,43.599999999999994
2014-02-25,0.3,12.2,3.9,4.5,rain,8.049999999999999,2014,2,25,Winter,8.049999999999999,0.3,6,28.699999999999996
2014-02-26,0,13.9,5.6,2.5,sun,9.75,2014,2,26,Winter,9.75,0,6.521428571428571,27.699999999999996
2014-02-27,0,12.8,4.4,2.3,sun,8.600000000000001,2014,2,27,Winter,8.600000000000001,0,6.635714285714286,24.699999999999996
2014-02-28,0,14.4,4.4,5.9,sun,9.4,2014,2,28,Winter,9.4,0,7.221428571428572,21.9
2014-03-01,0.5,7.2,4.4,4.7,rain,5.800000000000001,2014,3,1,Spring,5.800000000000001,0.5,7.450000000000001,19.9
2014-03-02,19.1,11.1,2.8,5.7,rain,6.949999999999999,2014,3,2,Spring,6.949999999999999,19.1,7.65,32.9
2014-03-03,10.7,14.4,8.9,5.1,rain,11.65,2014,3,3,Spring,11.65,10.7,8.6,30.599999999999998
2014-03-04,16.5,13.9,7.8,3.9,rain,10.85,2014,3,4,Spring,10.85,16.5,9,46.8
2014-03-05,46.7,15.6,10.6,3.9,rain,13.1,2014,3,5,Spring,13.1,46.7,9.47857142857143,93.5
2014-03-06,3,13.3,10,6.2,rain,11.65,2014,3,6,Spring,11.65,3,9.914285714285715,96.5
2014-03-07,0,15.6,8.9,4.2,sun,12.25,2014,3,7,Spring,12.25,0,10.321428571428571,96.5
2014-03-08,32.3,12.8,6.7,2.7,rain,9.75,2014,3,8,Spring,9.75,32.3,10.885714285714286,128.3
2014-03-09,4.3,15,9.4,4.3,rain,12.2,2014,3,9,Spring,12.2,4.3,11.635714285714286,113.5
2014-03-10,18.8,12.2,6.1,2.2,rain,9.149999999999999,2014,3,10,Spring,9.149999999999999,18.8,11.278571428571428,121.6
2014-03-11,0,14.4,4.4,2.3,fog,9.4,2014,3,11,Spring,9.4,0,11.071428571428571,105.1
2014-03-12,0,16.1,3.3,1.9,fog,9.700000000000001,2014,3,12,Spring,9.700000000000001,0,10.585714285714285,58.4
2014-03-13,0.5,13.9,5,2.5,rain,9.45,2014,3,13,Spring,9.45,0.5,10.271428571428572,55.9
2014-03-14,6.9,14.4,8.3,6.1,rain,11.350000000000001,2014,3,14,Spring,11.350000000000001,6.9,10.142857142857142,62.8
2014-03-15,8.1,16.7,4.4,3,rain,10.55,2014,3,15,Spring,10.55,8.1,10.257142857142856,38.6
2014-03-16,27.7,10.6,4.4,3.8,rain,7.5,2014,3,16,Spring,7.5,27.7,9.585714285714287,62
2014-03-17,0.3,10,2.8,3.2,rain,6.4,2014,3,17,Spring,6.4,0.3,9.192857142857145,43.5
2014-03-18,0,10,3.3,1.6,sun,6.65,2014,3,18,Spring,6.65,0,8.8,43.5
2014-03-19,0.5,11.1,3.3,5.1,rain,7.199999999999999,2014,3,19,Spring,7.199999999999999,0.5,8.442857142857143,44
2014-03-20,0,11.1,1.7,3,sun,6.3999999999999995,2014,3,20,Spring,6.3999999999999995,0,8.007142857142858,43.5
2014-03-21,0,10.6,2.8,3.8,sun,6.699999999999999,2014,3,21,Spring,6.699999999999999,0,7.3428571428571425,36.6
2014-03-22,0,11.1,1.1,1.8,sun,6.1,2014,3,22,Spring,6.1,0,6.707142857142857,28.5
2014-03-23,0,12.8,4.4,3.3,sun,8.600000000000001,2014,3,23,Spring,8.600000000000001,0,6.864285714285715,0.7999999999999994
2014-03-24,0,18.9,2.8,2.2,sun,10.85,2014,3,24,Spring,10.85,0,7.5,0.4999999999999994
2014-03-25,4.1,13.9,6.7,4.4,rain,10.3,2014,3,25,Spring,10.3,4.1,8.02142857142857,4.599999999999999
2014-03-26,3.6,11.1,5.6,2.4,rain,8.35,2014,3,26,Spring,8.35,3.6,8.185714285714287,7.699999999999999
2014-03-27,0.3,12.2,6.7,2.8,rain,9.45,2014,3,27,Spring,9.45,0.3,8.621428571428572,7.999999999999999
2014-03-28,22.1,11.7,7.2,3.9,rain,9.45,2014,3,28,Spring,9.45,22.1,9.014285714285714,30.1
2014-03-29,14,11.7,7.2,5.1,rain,9.45,2014,3,29,Spring,9.45,14,9.492857142857144,44.1
2014-03-30,0,11.1,5,5.1,sun,8.05,2014,3,30,Spring,8.05,0,9.414285714285715,44.1
2014-03-31,0,15.6,2.2,3.8,sun,8.9,2014,3,31,Spring,8.9,0,9.135714285714286,44.1
2014-04-01,0,14.4,6.7,2.8,sun,10.55,2014,4,1,Spring,10.55,0,9.171428571428573,40
2014-04-02,0,14.4,5.6,4.2,sun,10,2014,4,2,Spring,10,0,9.407142857142857,36.4
2014-04-03,2.5,13.3,6.1,3.9,rain,9.7,2014,4,3,Spring,9.7,2.5,9.442857142857141,38.6
2014-04-04,0,12.8,6.1,4.7,sun,9.45,2014,4,4,Spring,9.45,0,9.442857142857141,16.5
2014-04-05,4.6,11.7,7.8,4.3,rain,9.75,2014,4,5,Spring,9.75,4.6,9.485714285714286,7.1
2014-04-06,0,13.9,8.3,2.6,sun,11.100000000000001,2014,4,6,Spring,11.100000000000001,0,9.921428571428573,7.1
2014-04-07,0,21.1,9.4,2.5,sun,15.25,2014,4,7,Spring,15.25,0,10.828571428571427,7.1
2014-04-08,4.6,15.6,8.3,4.2,rain,11.95,2014,4,8,Spring,11.95,4.6,11.028571428571428,11.7
2014-04-09,0,14.4,6.7,2.9,sun,10.55,2014,4,9,Spring,10.55,0,11.107142857142858,11.7
2014-04-10,0,15,6.7,3.6,sun,10.85,2014,4,10,Spring,10.85,0,11.271428571428572,9.2
2014-04-11,0,17.2,5,2.8,sun,11.1,2014,4,11,Spring,11.1,0,11.507142857142856,9.2
2014-04-12,0,16.1,7.8,4.4,sun,11.950000000000001,2014,4,12,Spring,11.950000000000001,0,11.821428571428571,4.6
2014-04-13,0,20.6,5.6,3.1,sun,13.100000000000001,2014,4,13,Spring,13.100000000000001,0,12.107142857142858,4.6
2014-04-14,0,20,5.6,2.6,sun,12.8,2014,4,14,Spring,12.8,0,11.757142857142856,4.6
2014-04-15,0.5,14.4,7.8,4,rain,11.1,2014,4,15,Spring,11.1,0.5,11.635714285714286,0.49999999999999956
2014-04-16,10.9,11.1,8.9,4.6,rain,10,2014,4,16,Spring,10,10.9,11.557142857142859,11.4
2014-04-17,18.5,11.7,7.2,4.7,rain,9.45,2014,4,17,Spring,9.45,18.5,11.357142857142858,29.9
2014-04-18,0,14.4,5.6,3.8,sun,10,2014,4,18,Spring,10,0,11.200000000000001,29.9
2014-04-19,13.7,11.7,5.6,4.7,rain,8.649999999999999,2014,4,19,Spring,8.649999999999999,13.7,10.728571428571428,43.6
2014-04-20,0,15.6,5.6,2.7,sun,10.6,2014,4,20,Spring,10.6,0,10.37142857142857,43.6
2014-04-21,5.1,17.2,7.8,2.5,rain,12.5,2014,4,21,Spring,12.5,5.1,10.328571428571427,48.699999999999996
2014-04-22,14.2,12.2,5,4.2,rain,8.6,2014,4,22,Spring,8.6,14.2,9.971428571428572,62.4
2014-04-23,8.9,11.7,6.1,5,rain,8.899999999999999,2014,4,23,Spring,8.899999999999999,8.9,9.814285714285715,60.4
2014-04-24,12.4,13.9,6.1,5.3,rain,10,2014,4,24,Spring,10,12.4,9.892857142857142,54.3
2014-04-25,0,14.4,5.6,2.3,sun,10,2014,4,25,Spring,10,0,9.892857142857142,54.3
2014-04-26,3.3,15,5.6,3.9,rain,10.3,2014,4,26,Spring,10.3,3.3,10.12857142857143,43.9
2014-04-27,6.9,11.1,6.1,5.8,rain,8.6,2014,4,27,Spring,8.6,6.9,9.842857142857143,50.8
2014-04-28,0,16.1,4.4,2.6,sun,10.25,2014,4,28,Spring,10.25,0,9.521428571428572,45.7
2014-04-29,0,25,9.4,2.3,sun,17.2,2014,4,29,Spring,17.2,0,10.75,31.5
2014-04-30,0,27.8,9.4,3.9,sun,18.6,2014,4,30,Spring,18.6,0,12.135714285714286,22.6
2014-05-01,0,29.4,11.1,3,sun,20.25,2014,5,1,Spring,20.25,0,13.6,10.200000000000001
2014-05-02,0,18.3,10.6,4.7,sun,14.45,2014,5,2,Spring,14.45,0,14.235714285714286,10.200000000000001
2014-05-03,33.3,15,8.9,3.4,rain,11.95,2014,5,3,Spring,11.95,33.3,14.471428571428572,40.199999999999996
2014-05-04,16,14.4,8.9,4.2,rain,11.65,2014,5,4,Spring,11.65,16,14.907142857142857,49.3
2014-05-05,5.1,15.6,9.4,3.8,rain,12.5,2014,5,5,Spring,12.5,5.1,15.228571428571428,54.4
2014-05-06,0,16.7,8.3,2.6,sun,12.5,2014,5,6,Spring,12.5,0,14.557142857142859,54.4
2014-05-07,0,18.3,7.2,1.7,sun,12.75,2014,5,7,Spring,12.75,0,13.721428571428572,54.4
2014-05-08,13.7,13.9,9.4,3.4,rain,11.65,2014,5,8,Spring,11.65,13.7,12.492857142857144,68.1
2014-05-09,2,13.3,7.2,5.6,rain,10.25,2014,5,9,Spring,10.25,2,11.892857142857142,70.1
2014-05-10,0.5,15.6,7.2,2.1,rain,11.4,2014,5,10,Spring,11.4,0.5,11.814285714285715,37.3
2014-05-11,0,18.9,8.3,1.7,sun,13.6,2014,5,11,Spring,13.6,0,12.092857142857143,21.299999999999997
2014-05-12,0,24.4,9.4,2.7,sun,16.9,2014,5,12,Spring,16.9,0,12.721428571428572,16.2
2014-05-13,0,26.7,12.8,3.8,sun,19.75,2014,5,13,Spring,19.75,0,13.757142857142856,16.2
2014-05-14,0,27.8,13.3,3.3,sun,20.55,2014,5,14,Spring,20.55,0,14.87142857142857,16.2
2014-05-15,0,26.7,12.8,3,sun,19.75,2014,5,15,Spring,19.75,0,16.02857142857143,2.4999999999999996
2014-05-16,0,20,11.7,4.1,sun,15.85,2014,5,16,Spring,15.85,0,16.82857142857143,0.49999999999999956
2014-05-17,0,20,11.7,3.2,sun,15.85,2014,5,17,Spring,15.85,0,17.464285714285715,-4.440892098500626e-16
2014-05-18,0,20,10.6,3.2,sun,15.3,2014,5,18,Spring,15.3,0,17.70714285714286,-4.440892098500626e-16
2014-05-19,0,21.1,10,2.2,sun,15.55,2014,5,19,Spring,15.55,0,17.514285714285716,-4.440892098500626e-16
2014-05-20,0,22.2,10,2.7,sun,16.1,2014,5,20,Spring,16.1,0,16.992857142857144,-4.440892098500626e-16
2014-05-21,0,20,10.6,1.7,sun,15.3,2014,5,21,Spring,15.3,0,16.242857142857144,-4.440892098500626e-16
2014-05-22,0,24.4,11.7,2.5,sun,18.049999999999997,2014,5,22,Spring,18.049999999999997,0,16,-4.440892098500626e-16
2014-05-23,3.8,20,12.8,4,rain,16.4,2014,5,23,Spring,16.4,3.8,16.07857142857143,3.7999999999999994
2014-05-24,0,18.3,11.1,2.4,sun,14.7,2014,5,24,Spring,14.7,0,15.914285714285715,3.7999999999999994
2014-05-25,5.6,15,10.6,1.4,rain,12.8,2014,5,25,Spring,12.8,5.6,15.557142857142859,9.399999999999999
2014-05-26,0,18.3,11.1,4.5,sun,14.7,2014,5,26,Spring,14.7,0,15.435714285714285,9.399999999999999
2014-05-27,0,20,10,2.5,sun,15,2014,5,27,Spring,15,0,15.278571428571428,9.399999999999999
2014-05-28,0,18.9,10,3.4,sun,14.45,2014,5,28,Spring,14.45,0,15.157142857142857,9.399999999999999
2014-05-29,0,18.9,11.1,4.3,sun,15,2014,5,29,Spring,15,0,14.721428571428572,9.399999999999999
2014-05-30,0,20.6,8.9,4.5,sun,14.75,2014,5,30,Spring,14.75,0,14.485714285714286,5.6
2014-05-31,0,23.3,10,2.2,sun,16.65,2014,5,31,Spring,16.65,0,14.764285714285714,5.6
2014-06-01,0,22.2,10.6,2.3,sun,16.4,2014,6,1,Summer,16.4,0,15.278571428571428,-4.440892098500626e-16
